Feature,Factor_2,Factor_4,Factor_7,Factor_8,Factor_13,Factor_15,Factor_18
volume_sn_voxels_feature_512,-1.1619058847427368,0.8671006560325623,0.4459569752216339,-0.05239003524184227,-0.2001791000366211,0.8962399363517761,0.3298986256122589
volume_sn_voxels_feature_513,-1.2590608596801758,-0.24367301166057587,-0.5973280668258667,-0.31452131271362305,0.23748965561389923,-0.9434341788291931,-0.4153030812740326
volume_sn_voxels_feature_514,-1.3677421808242798,0.6722332835197449,0.3093259334564209,-0.24534399807453156,0.042166680097579956,0.2927301228046417,-0.1507578045129776
volume_sn_voxels_feature_515,-1.3405171632766724,-0.48037657141685486,-0.8788912296295166,-0.36097821593284607,0.49693068861961365,-0.9740106463432312,-1.1298969984054565
volume_sn_voxels_feature_516,-1.171921730041504,0.5684178471565247,-0.15588322281837463,-0.1915651559829712,0.2110164761543274,0.495452880859375,-0.9518793225288391
volume_sn_voxels_feature_517,-1.2528618574142456,-0.9865295886993408,-1.095080852508545,0.03343628719449043,-0.22991345822811127,-0.7641305923461914,-1.2573418617248535
volume_sn_voxels_feature_518,-1.412369728088379,-0.7040051817893982,-0.9775282740592957,0.08213075250387192,0.36927247047424316,-0.828544557094574,-1.3004955053329468
volume_sn_voxels_feature_519,-1.3729376792907715,0.2679233253002167,-0.5602644085884094,0.11615771800279617,0.4085886478424072,0.29420289397239685,-1.1541187763214111
volume_sn_voxels_feature_520,-1.043516993522644,-0.7204432487487793,-1.165281891822815,0.30373966693878174,-0.8540358543395996,0.049678731709718704,-1.3412256240844727
volume_sn_voxels_feature_521,-1.3134790658950806,-0.7031521797180176,-1.0336569547653198,0.5801842212677002,-0.1922958642244339,-0.5469446778297424,-1.3045185804367065
rigidity_left,-0.03268427774310112,0.06358852982521057,0.044724393635988235,0.1507430225610733,-0.0014231899986043572,-0.027530839666724205,-0.10773837566375732
rigidity_right,-0.06036258861422539,0.02730155736207962,-0.07048382610082626,0.04779079556465149,-0.0375659354031086,-0.043673086911439896,-0.06936431676149368
tremor_rest_left,0.01505773514509201,0.07972878962755203,-0.10804035514593124,-0.008460820652544498,0.021368592977523804,0.09472048282623291,-0.05465282127261162
tremor_rest_right,-0.05556008219718933,0.11994385719299316,-0.04906119033694267,-0.022334491834044456,-0.028604283928871155,-0.06556738168001175,-0.0404927022755146
tremor_postural_left,-0.040925830602645874,-0.0008321783388964832,-0.024807123467326164,0.13456416130065918,0.05574115738272667,0.028195813298225403,-0.03345538675785065
tremor_postural_right,-0.09209436178207397,0.05977862700819969,-0.0140298530459404,-0.04349936172366142,-0.10283003002405167,0.017289968207478523,-0.09726262837648392
bradykinesia_speed_left,-0.018463773652911186,-0.06269952654838562,-0.09228386729955673,0.0730438157916069,0.039637621492147446,-0.011727739125490189,0.06241469457745552
bradykinesia_speed_right,-0.05599195882678032,-9.02712345123291e-05,0.0210430845618248,-0.048596277832984924,-0.050940755754709244,0.0255646463483572,-0.09707947820425034
bradykinesia_amplitude_left,0.08982972055673599,-0.15207786858081818,-0.11093562841415405,0.07864539325237274,-0.0367664135992527,0.025018414482474327,0.026310356333851814
bradykinesia_amplitude_right,0.1492333561182022,-0.05311399698257446,-0.011297397315502167,0.01617506332695484,-0.046924788504838943,-0.020627355203032494,0.0007394614513032138
bradykinesia_rhythm_left,0.07652056217193604,0.06202629208564758,-0.12004812806844711,0.07742809504270554,-0.11180708557367325,0.010351902805268764,-0.05730794742703438
bradykinesia_rhythm_right,-0.0005453799967654049,0.07936284691095352,0.05524294450879097,-0.18038196861743927,0.04531428590416908,-0.05265776440501213,0.006373246666043997
mirrormovement_left,-0.016992991790175438,-0.03002043254673481,-0.004712904337793589,-0.0026048272848129272,0.06455177068710327,0.032476261258125305,0.020189598202705383
mirrormovement_right,0.029236843809485435,-0.17288415133953094,0.09004992246627808,0.22960524260997772,0.009977658279240131,-0.14672663807868958,0.015798775479197502
