Feature,Factor_0,Factor_1,Factor_2,Factor_6,Factor_8,Factor_9,Factor_12,Factor_14,Factor_20,Factor_23,Factor_26,Factor_28,Factor_29
volume_sn_voxels_feature_299,-1.4467763900756836,-0.17462581396102905,-1.3761001825332642,-0.04354683682322502,-1.2771434783935547,0.03344644606113434,0.3223940432071686,-0.1070258617401123,0.12977854907512665,0.2327943593263626,0.10742788761854172,1.0160245895385742,0.079073466360569
volume_sn_voxels_feature_300,-1.3826885223388672,0.10915639996528625,-1.287718653678894,-0.03770074248313904,-1.302629828453064,0.4068736732006073,0.15000979602336884,-0.5648149847984314,-0.12762506306171417,0.7324665188789368,0.1630750298500061,0.10163687914609909,0.43142104148864746
volume_sn_voxels_feature_301,0.6332595944404602,0.455497682094574,0.9426491856575012,-0.46994343400001526,0.8659558892250061,-0.28040361404418945,0.4746314585208893,1.2564537525177002,0.7192933559417725,-0.09957050532102585,-1.242364764213562,1.3562709093093872,-0.7166659235954285
volume_sn_voxels_feature_302,-0.3991692364215851,0.2263178676366806,1.010792851448059,-0.6279938817024231,0.49085521697998047,0.20894785225391388,0.15167449414730072,1.0135122537612915,0.36599600315093994,-0.03327833116054535,-1.235400676727295,1.069912075996399,-0.7463548183441162
volume_sn_voxels_feature_303,-1.2137123346328735,0.0761231929063797,0.668208658695221,-0.5186024308204651,0.5587208271026611,0.20538859069347382,-0.12976856529712677,0.3256159722805023,0.24652571976184845,-0.007008974906057119,-1.2561348676681519,1.126315951347351,-0.4223177134990692
volume_sn_voxels_feature_304,-1.0011615753173828,-0.08859461545944214,0.30066969990730286,-0.32098329067230225,0.4095441401004791,0.1273549348115921,-0.2715914249420166,0.254109650850296,0.17888398468494415,-0.04371554031968117,-1.2986021041870117,1.1454691886901855,-0.2721549868583679
volume_sn_voxels_feature_305,-1.3419796228408813,0.07276442646980286,-0.6446859836578369,-0.13502898812294006,-1.703099250793457,-0.2902705669403076,0.15860100090503693,-0.14381641149520874,0.22079718112945557,-0.15093405544757843,0.024881377816200256,1.2821378707885742,-0.04443829879164696
volume_sn_voxels_feature_306,-1.1981346607208252,0.643635094165802,-1.0086678266525269,-0.25712570548057556,-1.346771240234375,-0.037183523178100586,-0.04701078310608864,-0.40592941641807556,-0.026858406141400337,0.1761268824338913,-0.21749641001224518,0.7024638056755066,0.45607924461364746
volume_sn_voxels_feature_307,-0.27410179376602173,-0.2618449330329895,0.7668871879577637,-0.2921445071697235,0.7316396832466125,0.12595823407173157,0.06840630620718002,-0.05224846675992012,-0.010050445795059204,-0.016143599525094032,-1.0980854034423828,1.2587565183639526,-0.06508338451385498
volume_sn_voxels_feature_308,-1.2593953609466553,-0.3068787753582001,0.47655045986175537,-0.11510402709245682,0.5795096755027771,0.11323744058609009,-0.20323939621448517,-0.267013818025589,0.03140861913561821,-0.037477053701877594,-1.2083309888839722,1.2544164657592773,0.045576710253953934
volume_sn_voxels_feature_309,-1.1010544300079346,-0.18321800231933594,0.2100633829832077,0.07279345393180847,-0.19869820773601532,-0.08311817795038223,-0.15932562947273254,0.08745411038398743,-0.05230928584933281,-0.3008803129196167,-0.8080363869667053,1.2059097290039062,0.0222341138869524
volume_sn_voxels_feature_310,-1.2393674850463867,0.36506587266921997,0.19490838050842285,0.011578266508877277,-1.268087387084961,-0.3420720100402832,-0.1790608912706375,-0.2767883837223053,0.11846048384904861,-0.6070844531059265,0.35746946930885315,1.3012803792953491,0.06239320710301399
volume_sn_voxels_feature_311,-1.2080912590026855,0.839844286441803,0.020329929888248444,0.09526119381189346,-1.2930575609207153,-0.0837782621383667,-0.054576575756073,-0.2895336151123047,0.27864038944244385,-0.24782104790210724,-0.2444147914648056,0.9889011383056641,0.3963700234889984
volume_sn_voxels_feature_312,-0.6591322422027588,-0.4048081040382385,0.6115784645080566,-0.09333891421556473,0.5835413932800293,-0.10140904784202576,0.009834173135459423,-0.780495822429657,0.05781194567680359,0.017231790348887444,-1.2613028287887573,1.3769831657409668,0.4714715778827667
volume_sn_voxels_feature_313,-1.3817427158355713,-0.16226595640182495,0.3035154640674591,-0.05961965397000313,-0.34139522910118103,-0.11571085453033447,-0.24735848605632782,-0.7022135853767395,-0.023123973980545998,-0.1458972543478012,-0.9855421185493469,1.2646807432174683,0.42910459637641907
volume_sn_voxels_feature_314,-1.109694480895996,-0.02616545930504799,0.2869371473789215,0.09818745404481888,-1.1160777807235718,-0.10577457398176193,-0.27845945954322815,-0.3703782856464386,-0.0038278449792414904,-0.3838280737400055,-0.3732670247554779,1.1576555967330933,0.3020058870315552
volume_sn_voxels_feature_315,-1.2001889944076538,0.26112496852874756,0.2768561542034149,0.005611582193523645,-1.3516744375228882,-0.16417741775512695,-0.16300012171268463,-0.14321750402450562,0.06576371937990189,-0.6726672649383545,0.22322426736354828,1.1454612016677856,0.4545590579509735
volume_sn_voxels_feature_316,-1.359135389328003,0.5760090947151184,0.33550548553466797,0.3007568120956421,-1.643297553062439,-0.14421801269054413,0.10509902238845825,-0.2369096875190735,0.11878007650375366,-0.6843430995941162,0.15578806400299072,1.243747353553772,0.8164432048797607
volume_sn_voxels_feature_317,0.5194624662399292,-0.6357700824737549,-0.5368099212646484,1.321973443031311,-0.7016556859016418,-0.5650624632835388,-0.041532497853040695,-0.13500413298606873,0.37178996205329895,-0.32687604427337646,1.1500617265701294,0.8096354603767395,-0.3381081819534302
volume_sn_voxels_feature_318,-0.43349170684814453,0.19493544101715088,1.0603872537612915,0.4574192464351654,-0.5468353629112244,0.6141513586044312,0.5224483609199524,0.30633801221847534,0.9545621871948242,0.5087562203407288,0.9132875800132751,0.16350893676280975,-0.16623198986053467
volume_sn_voxels_feature_319,-0.16902685165405273,-0.14689552783966064,0.21933799982070923,0.8356307148933411,-0.4560939073562622,0.08268453925848007,0.3615615665912628,0.051422785967588425,0.04688456654548645,0.024474212899804115,0.9634113311767578,0.17881722748279572,-0.08424258232116699
volume_sn_voxels_feature_320,0.059590037912130356,-0.5847067832946777,-1.062352180480957,1.1452183723449707,0.010892361402511597,-0.21440641582012177,-0.20207476615905762,-0.32846933603286743,-0.7489562034606934,-0.12437368184328079,0.7481215596199036,0.33480846881866455,-0.1511462926864624
volume_sn_voxels_feature_321,-1.0794917345046997,0.21909449994564056,0.9345442652702332,-0.14605970680713654,-0.13501545786857605,0.3371722996234894,0.4354426860809326,0.21309511363506317,0.3412107527256012,0.16122163832187653,0.11317416280508041,-0.5102608799934387,0.24445533752441406
volume_sn_voxels_feature_322,-1.0911028385162354,0.08832438290119171,-0.41380229592323303,0.4398302137851715,0.09365051239728928,0.008586317300796509,-0.013280662707984447,-0.16617970168590546,-0.536176860332489,0.09654667228460312,0.04121324419975281,-0.3757907450199127,0.16442765295505524
volume_sn_voxels_feature_323,-1.0642539262771606,0.008841916918754578,-1.1514712572097778,0.5258094668388367,1.0429705381393433,0.014055510051548481,-0.6781560778617859,-0.3859799802303314,-0.7774278521537781,-0.014710436575114727,0.10751863569021225,-0.30476459860801697,-0.018993766978383064
volume_sn_voxels_feature_324,-1.3402183055877686,0.5240434408187866,0.03934476152062416,-0.134967640042305,0.22828014194965363,0.13583485782146454,-0.12044328451156616,0.07569863647222519,0.02377603016793728,0.13788489997386932,-0.599888026714325,-0.8170098662376404,0.27306216955184937
volume_sn_voxels_feature_325,-1.0303034782409668,0.4387460947036743,-1.0241414308547974,0.1583094745874405,0.9214383959770203,0.018051298335194588,-0.3876980245113373,-0.0269804447889328,-0.34949418902397156,0.10476800054311752,-0.26853832602500916,-0.2832813262939453,0.397041916847229
volume_sn_voxels_feature_326,-1.2313566207885742,0.1700388789176941,-1.0941033363342285,0.17740404605865479,1.2297595739364624,0.1501035988330841,-0.3566116392612457,-0.010004413314163685,-0.11557096242904663,0.06489712744951248,-0.07544595748186111,-0.31770655512809753,0.13663648068904877
volume_sn_voxels_feature_327,-1.340193748474121,0.5064970850944519,-0.7778237462043762,0.10871901363134384,0.6089096665382385,0.129170224070549,-0.34530285000801086,0.25269290804862976,-0.14440719783306122,0.05279014632105827,-0.5895610451698303,-0.33536389470100403,0.23724029958248138
volume_sn_voxels_feature_328,-1.303444504737854,0.24573653936386108,-1.0934977531433105,0.08114439249038696,0.758390486240387,0.07670619338750839,-0.28753337264060974,0.2527632415294647,-0.16465258598327637,-0.06299278140068054,-0.25588807463645935,-0.07407835870981216,0.18788079917430878
volume_sn_voxels_feature_329,-1.2312614917755127,-0.040232349187135696,-1.2161580324172974,0.06859764456748962,0.7604425549507141,0.2862987816333771,0.1074628159403801,-0.034517381340265274,0.3468370735645294,0.20003895461559296,-0.03501863405108452,-0.2268608808517456,-0.03725101798772812
volume_sn_voxels_feature_330,-1.4720909595489502,0.32326528429985046,-0.285338819026947,0.03155821934342384,0.1911822110414505,-0.04439767822623253,-0.11808282136917114,0.31767889857292175,-0.03661210462450981,-0.043698299676179886,-0.5496482253074646,-0.02456037700176239,-0.019706489518284798
volume_sn_voxels_feature_331,-1.3426134586334229,0.07504898309707642,-0.4649156630039215,0.01658947765827179,-0.10507157444953918,-0.059626538306474686,0.021210357546806335,0.4333045482635498,-0.0444452166557312,-0.05055684968829155,-0.2616126835346222,0.26498648524284363,0.032013144344091415
volume_sn_voxels_feature_332,-1.3163752555847168,-0.33165615797042847,-0.9581266045570374,0.012938767671585083,-0.5503289103507996,-0.07928221672773361,0.14810393750667572,0.03759397938847542,0.030466968193650246,0.2365419864654541,-0.0377921536564827,0.007454077247530222,0.024644851684570312
volume_sn_voxels_feature_333,-1.4165245294570923,-0.2801733911037445,-1.1497560739517212,0.060671109706163406,-0.9274538159370422,0.20817355811595917,0.3460984528064728,-0.3591858148574829,0.16790850460529327,0.44045373797416687,0.09560374170541763,-0.36548876762390137,0.023419788107275963
volume_sn_voxels_feature_334,0.4635482430458069,0.21656900644302368,0.22845883667469025,-0.4860381782054901,0.4494171440601349,0.041209135204553604,0.01613876223564148,1.157225251197815,0.7007285952568054,-0.010020829737186432,-0.6073126792907715,0.8058307766914368,-0.5874766707420349
volume_sn_voxels_feature_335,-0.23812343180179596,0.20242726802825928,0.14615271985530853,-0.622884213924408,0.5549724102020264,0.46058765053749084,-0.0002362281084060669,1.4204344749450684,0.5300217270851135,0.03141477704048157,-0.9867234230041504,0.5305107831954956,-0.7414164543151855
volume_sn_voxels_feature_336,-1.1193182468414307,0.10638368129730225,0.051860224455595016,-0.3861212432384491,0.5608386993408203,0.501210629940033,-0.053306933492422104,0.8642343878746033,0.43281686305999756,0.13809631764888763,-0.8222312927246094,0.329454630613327,-0.4744790494441986
volume_sn_voxels_feature_337,-1.3365381956100464,-0.06733555346727371,0.08269267529249191,0.17870306968688965,-0.6296022534370422,-0.22359496355056763,-0.11294879764318466,0.3031841218471527,-0.09539643675088882,-0.2217816859483719,-0.050995826721191406,0.35111916065216064,-0.13052955269813538
volume_sn_voxels_feature_338,-1.4086915254592896,-0.23175281286239624,0.12006708234548569,-0.13519145548343658,-1.0718072652816772,-0.2776789665222168,0.04826822876930237,0.28300127387046814,0.08418247848749161,0.021502047777175903,-0.023975888267159462,0.2222549170255661,-0.049025919288396835
volume_sn_voxels_feature_339,-1.367724895477295,-0.2993798851966858,-0.30420756340026855,-0.041401032358407974,-1.4725151062011719,0.008719473145902157,0.19846773147583008,-0.1347462385892868,0.12896054983139038,0.4078201353549957,0.09265170246362686,-0.20314793288707733,-0.14809849858283997
volume_sn_voxels_feature_340,-1.2074705362319946,0.07004721462726593,-1.1378976106643677,0.1082739606499672,-1.3144973516464233,0.4984341561794281,0.06482449173927307,-0.5132177472114563,0.12091163545846939,0.8419587016105652,-0.19130045175552368,-0.7667760848999023,0.3313186764717102
volume_sn_voxels_feature_341,1.1378895044326782,0.10844054073095322,-0.23430275917053223,0.03002345561981201,0.32238927483558655,-0.2469102144241333,0.1374049186706543,1.2350183725357056,-0.05973208323121071,0.000928923487663269,-0.5239633321762085,1.2315402030944824,0.03640962019562721
volume_sn_voxels_feature_342,-0.12945646047592163,-0.1674974262714386,0.0721672773361206,-0.019636517390608788,0.5524158477783203,0.1232365071773529,0.012837071903049946,0.8640382885932922,0.11230318993330002,-0.14460544288158417,-0.4966752231121063,1.012327790260315,-0.003538933815434575
volume_sn_voxels_feature_343,-1.223022222518921,-0.20504644513130188,-0.0248801801353693,0.015650343149900436,0.3957350254058838,0.11021377891302109,0.09032034873962402,-0.0347600020468235,0.06206812337040901,0.03444405272603035,-0.3394988477230072,0.8004904389381409,-0.12011438608169556
volume_sn_voxels_feature_344,-1.2973923683166504,-0.1758803129196167,0.08833998441696167,0.3313332498073578,-0.3159380853176117,0.009094824083149433,-0.04691016301512718,0.06986638158559799,-0.07075263559818268,-0.18148422241210938,0.09761080145835876,0.8373517394065857,-0.006715028081089258
volume_sn_voxels_feature_345,-1.1027369499206543,-0.042252250015735626,0.4103238582611084,0.08733704686164856,-0.9897280335426331,-0.014764915220439434,-0.17152421176433563,0.29978594183921814,-0.1506645381450653,-0.16785533726215363,0.39155569672584534,0.5756151676177979,-0.10590486973524094
volume_sn_voxels_feature_346,-1.4266082048416138,0.007395241875201464,0.6956872940063477,-0.07227789610624313,-1.065073847770691,-0.21661247313022614,-0.3082790672779083,0.3470233678817749,0.08413410186767578,-0.32459238171577454,0.37225279211997986,0.23452074825763702,-0.2744167149066925
volume_sn_voxels_feature_347,-1.3294578790664673,-0.032372504472732544,0.5408332943916321,-0.021927446126937866,-1.5522140264511108,0.006250550504773855,-0.15119487047195435,0.04994376376271248,0.19019727408885956,0.0696277841925621,0.20778454840183258,-0.14680884778499603,-0.16411544382572174
volume_sn_voxels_feature_348,-1.2290492057800293,0.21773451566696167,-0.04172222316265106,0.13677628338336945,-1.2609144449234009,0.27069100737571716,-0.10228842496871948,-0.06611321866512299,0.3696800768375397,0.2990797460079193,-0.18980492651462555,-0.48314282298088074,0.19355805218219757
volume_sn_voxels_feature_349,-0.5351788401603699,-0.3289242088794708,0.04861633479595184,0.08824718743562698,0.18353228271007538,-0.1787913590669632,0.16900885105133057,-0.3625824451446533,-0.04624642804265022,-0.3183436095714569,-0.21630485355854034,1.1344503164291382,0.33757463097572327
volume_sn_voxels_feature_350,-1.2665846347808838,-0.11467288434505463,-0.05612562224268913,0.040125735104084015,-0.6357176899909973,0.007687404751777649,-0.10043680667877197,-0.32594355940818787,-0.02841060422360897,-0.19386039674282074,0.2332705855369568,1.1253929138183594,0.09451943635940552
volume_sn_voxels_feature_351,-1.149225115776062,0.12639319896697998,0.2810080349445343,-0.05794444680213928,-1.0230827331542969,0.03196985274553299,-0.4045611321926117,0.004742563236504793,-0.0883256196975708,-0.21136730909347534,0.46546077728271484,0.7615044713020325,-0.10800089687108994
volume_sn_voxels_feature_352,-1.248197078704834,0.09369541704654694,0.39084625244140625,-0.13289296627044678,-1.3818860054016113,0.02549261599779129,-0.3631213903427124,0.2866935431957245,0.11176836490631104,-0.26506924629211426,0.3692270517349243,0.21472351253032684,-0.34419646859169006
volume_sn_voxels_feature_353,-1.2157297134399414,0.007322034798562527,0.6412975192070007,0.09269318729639053,-1.2836917638778687,0.09047329425811768,-0.33426252007484436,0.34337055683135986,0.2934267818927765,-0.2546548843383789,0.17943529784679413,-0.01890765130519867,-0.1647953987121582
volume_sn_voxels_feature_354,0.908686637878418,-0.04178939759731293,0.06832551211118698,0.13947024941444397,0.05847279354929924,-0.6887269020080566,-0.020389283075928688,-0.46556660532951355,-0.13808517158031464,-0.22900013625621796,-0.793890655040741,1.2438081502914429,0.5948753952980042
volume_sn_voxels_feature_355,-0.983672022819519,0.2072714865207672,-0.2157934457063675,-0.054294656962156296,-0.6148121953010559,-0.5455085635185242,-0.31539133191108704,-0.3655024766921997,-0.05707523599267006,-0.16909432411193848,-0.3125189244747162,1.0751057863235474,0.400820255279541
volume_sn_voxels_feature_356,-1.2471978664398193,0.3518151044845581,-0.3333638906478882,-0.160978764295578,-1.2774735689163208,-0.31395670771598816,-0.6914534568786621,-0.011172777973115444,-0.13211803138256073,-0.19676828384399414,-0.030934343114495277,0.9205083847045898,0.18387079238891602
volume_sn_voxels_feature_357,-1.1764973402023315,0.25140324234962463,-0.20685207843780518,-0.09379326552152634,-1.4489279985427856,-0.0737651064991951,-0.4723435640335083,0.17466317117214203,0.03765405714511871,-0.20114372670650482,0.10551714152097702,0.4464168846607208,-0.014544438570737839
volume_sn_voxels_feature_358,-1.3080506324768066,-0.12452974915504456,0.33801984786987305,0.5811881422996521,-1.5298329591751099,0.0224421638995409,-0.24357382953166962,0.3309907019138336,0.2238038033246994,-0.19880278408527374,-0.1082390770316124,0.29570114612579346,0.20839440822601318
volume_sn_voxels_feature_359,0.6937127709388733,0.8371739387512207,-0.28857919573783875,-0.19906854629516602,-0.7003942131996155,-1.015332579612732,-0.44576022028923035,-0.3621058464050293,-0.1621069759130478,0.06325430423021317,-1.0677980184555054,1.065393328666687,0.6541788578033447
volume_sn_voxels_feature_360,-0.3827144205570221,0.3422064781188965,0.09094402939081192,1.0193493366241455,-0.48757943511009216,-0.020388862118124962,-0.23023808002471924,0.4712693691253662,0.5378944277763367,0.006155285984277725,1.1650861501693726,1.0184600353240967,-0.8874966502189636
volume_sn_voxels_feature_361,-1.1753991842269897,0.692164421081543,-0.0031314294319599867,0.4593534469604492,0.3675938546657562,-0.05853058770298958,-0.7784324288368225,0.09730628877878189,-0.3733789026737213,-0.10225700587034225,0.7292219996452332,0.4574495255947113,-0.43050503730773926
volume_sn_voxels_feature_362,-1.3728842735290527,0.9001621007919312,0.11723079532384872,0.02747681550681591,0.20391811430454254,0.007306306157261133,-0.7492697834968567,0.22949795424938202,0.06755120307207108,-0.045201223343610764,0.34565678238868713,-0.2025938481092453,-0.04300786554813385
volume_sn_voxels_feature_363,-1.3164238929748535,0.5397105813026428,0.018432006239891052,0.024771176278591156,0.8816089630126953,-0.14393673837184906,-0.7425587177276611,0.030102809891104698,-0.4883522689342499,-0.1699056625366211,0.05802684649825096,-0.20659737288951874,-0.007081752177327871
volume_sn_voxels_feature_364,0.22463472187519073,0.39234697818756104,0.05867299437522888,0.06608647108078003,-0.05817614868283272,-0.08800578862428665,-0.5561606884002686,1.4038176536560059,1.1912264823913574,0.34716805815696716,0.31650716066360474,0.15119101107120514,-0.3243172764778137
volume_sn_voxels_feature_365,-0.012044512666761875,0.1871355175971985,0.03988847881555557,-0.16753916442394257,0.05367221310734749,0.09193124622106552,-0.2318192720413208,1.5858898162841797,1.432516098022461,0.15088583528995514,-0.06676789373159409,-0.041011519730091095,-0.3641352951526642
volume_sn_voxels_feature_366,-0.3545238971710205,0.37881484627723694,0.09097488969564438,-0.27679532766342163,0.17397440969944,0.36126410961151123,-0.11023328453302383,1.212703824043274,1.3228272199630737,0.2570415437221527,-0.31925657391548157,-0.2740630805492401,-0.34990212321281433
volume_sn_voxels_feature_367,-0.905514657497406,0.48996374011039734,0.04728676751255989,-0.18251602351665497,0.09988752007484436,0.46079322695732117,-0.12893368303775787,0.8811127543449402,1.1508651971817017,0.1555423140525818,0.08406910300254822,-0.6295127272605896,-0.18573413789272308
volume_sn_voxels_feature_368,-1.1946638822555542,0.42598602175712585,0.04955367371439934,-0.007825356908142567,0.08632320165634155,0.17577151954174042,-0.14328992366790771,0.12624703347682953,0.28084444999694824,-0.018787028267979622,0.20950794219970703,-0.5604219436645508,-0.1224680170416832
volume_sn_voxels_feature_369,-1.1898407936096191,0.28622838854789734,0.11514750123023987,0.009945236146450043,0.28295251727104187,-0.23959888517856598,-0.26641520857810974,-0.044423531740903854,-0.43209531903266907,-0.13073426485061646,-0.037200070917606354,-0.36879679560661316,0.20494894683361053
volume_sn_voxels_feature_370,-1.3166037797927856,-0.08135023713111877,0.10548873990774155,-0.0822906494140625,0.3563025891780853,-0.311737984418869,-0.3147971034049988,0.07121145725250244,-0.4838320314884186,-0.13113707304000854,-0.40891125798225403,-0.45904994010925293,-0.02523503638803959
volume_sn_voxels_feature_371,-1.305364727973938,-0.3337732255458832,-0.27803727984428406,-0.3508228361606598,0.04861842468380928,-0.06058453023433685,-0.11742016673088074,-0.033786240965127945,-0.07950232177972794,0.01990983635187149,-0.5888352990150452,-0.43289875984191895,-0.3014289140701294
volume_sn_voxels_feature_372,0.045707281678915024,0.4873772859573364,-0.18830984830856323,0.3239741027355194,-0.10555317997932434,-0.3207899034023285,-0.5014200210571289,1.4967564344406128,1.187618374824524,0.23818457126617432,0.26239410042762756,0.4215559959411621,-0.06201862171292305
volume_sn_voxels_feature_373,-0.05362064763903618,0.08116203546524048,-0.11585009098052979,0.03138815984129906,-0.079156793653965,-0.058981169015169144,-0.20200155675411224,1.2753812074661255,0.6778600811958313,0.11012345552444458,-0.047842979431152344,0.27930721640586853,-0.32118192315101624
volume_sn_voxels_feature_374,-0.08751168847084045,0.11055190116167068,-0.21367979049682617,-0.10036501288414001,0.14614342153072357,0.1129847839474678,-0.13574941456317902,1.454088807106018,0.5988612771034241,0.1406404823064804,-0.1778607815504074,0.05041338503360748,-0.5307547450065613
volume_sn_voxels_feature_375,0.05155094712972641,0.15073250234127045,-0.2094467431306839,-0.20633088052272797,0.30893564224243164,0.3792468011379242,-0.07083114981651306,1.3140677213668823,0.7282378077507019,0.1860474795103073,-0.1041712686419487,-0.1887829750776291,-0.3245660364627838
volume_sn_voxels_feature_376,-0.3619288504123688,0.11201094090938568,-0.26895180344581604,-0.14460298418998718,0.23454774916172028,0.406980961561203,-0.011615865863859653,0.9022563099861145,0.634602427482605,0.10973011702299118,0.03415181115269661,-0.2910999357700348,-0.10233455151319504
volume_sn_voxels_feature_377,-1.1943838596343994,0.005460978485643864,-0.12702356278896332,0.050905462354421616,0.17966298758983612,0.2691785991191864,0.17608891427516937,0.2548631429672241,0.21486444771289825,0.013238112442195415,0.15561479330062866,-0.5392642021179199,0.2032759189605713
volume_sn_voxels_feature_378,-1.2311383485794067,-0.03887038677930832,0.18140935897827148,0.1680462807416916,-0.2343585342168808,-0.13425205647945404,0.17743109166622162,-0.261157363653183,-0.5314956307411194,-0.042316585779190063,-0.02263668365776539,-0.7328486442565918,0.24651698768138885
volume_sn_voxels_feature_379,-1.259987235069275,-0.14424973726272583,0.35018429160118103,-0.0609748549759388,-0.7882159352302551,-0.3688637316226959,0.07109438627958298,-0.0484142005443573,-0.48514509201049805,-0.13444600999355316,-0.13402576744556427,-0.7150686383247375,-0.08964663743972778
volume_sn_voxels_feature_380,-1.2765709161758423,-0.3746950924396515,0.2997872531414032,-0.25638794898986816,-1.0325223207473755,-0.29690250754356384,0.031467754393815994,0.0846284031867981,-0.30120283365249634,0.13921761512756348,-0.44534027576446533,-0.7550532221794128,-0.4667071998119354
volume_sn_voxels_feature_381,-1.321512222290039,-0.6172593235969543,-0.19776691496372223,-0.2566174566745758,-1.3011869192123413,0.07042869180440903,0.27631616592407227,-0.15005749464035034,-0.03271554782986641,0.6640317440032959,-0.6141067147254944,-0.9295692443847656,-0.5047206282615662
volume_sn_voxels_feature_382,0.1362602412700653,-0.025101112201809883,-0.14859236776828766,0.17376922070980072,-0.29200300574302673,-0.39872729778289795,-0.0343330092728138,1.2927097082138062,-0.7099511623382568,-0.025826307013630867,-0.020448295399546623,0.5035130977630615,0.05034079775214195
volume_sn_voxels_feature_383,0.32345399260520935,-0.17227458953857422,-0.10506156086921692,0.05149649456143379,-0.11993945389986038,-0.14630582928657532,0.013399421237409115,1.2365564107894897,-0.7396407723426819,-0.10677263885736465,-0.09368520230054855,0.40606650710105896,-0.2873850166797638
volume_sn_voxels_feature_384,0.6123574376106262,-0.15030249953269958,-0.16044044494628906,0.03471054136753082,0.23873281478881836,0.05472395196557045,0.1563938409090042,1.3244274854660034,-0.27338165044784546,-0.07426121830940247,-0.11083775758743286,0.358554869890213,-0.1884576678276062
volume_sn_voxels_feature_385,-1.1374802589416504,-0.20198586583137512,-0.13559630513191223,0.29233625531196594,-0.6306031346321106,0.08798986673355103,0.396683007478714,-0.3062152862548828,-0.10954778641462326,-0.12267205864191055,0.5608169436454773,-0.7249398827552795,0.14305953681468964
volume_sn_voxels_feature_386,-1.3553513288497925,-0.17936858534812927,0.24573135375976562,0.14524196088314056,-1.2088066339492798,-0.013424523174762726,0.06391378492116928,-0.11714434623718262,-0.5026389956474304,-0.06899020820856094,0.2045605629682541,-0.9730783104896545,-0.1970655769109726
volume_sn_voxels_feature_387,-1.359473705291748,-0.3697870671749115,0.4609125554561615,-0.09390494972467422,-1.1615720987319946,-0.07088658958673477,0.0641796812415123,0.08160815387964249,-0.2814618647098541,0.12120658159255981,-0.27576807141304016,-0.9899932742118835,-0.6180920004844666
volume_sn_voxels_feature_388,-1.2958643436431885,-0.7684535980224609,0.33360886573791504,-0.3120715916156769,-1.162163257598877,0.4846200942993164,0.365509033203125,0.15489137172698975,-0.020587259903550148,0.7363700866699219,-0.6613917350769043,-1.1707305908203125,-0.9864171147346497
volume_sn_voxels_feature_389,0.8057169914245605,-0.16098108887672424,-0.09931563585996628,0.0980924442410469,-0.39203086495399475,-0.49099501967430115,0.11810777336359024,1.4718714952468872,-1.2342052459716797,-0.25714534521102905,-0.11627896875143051,1.007693886756897,0.09897816926240921
volume_sn_voxels_feature_390,-1.2727817296981812,-0.11313219368457794,-0.46272146701812744,0.24433715641498566,-0.9284048676490784,0.004922351334244013,0.1859099119901657,-0.25896361470222473,-0.03500540181994438,-0.07442497462034225,0.6590678095817566,-0.3620903491973877,0.002991720102727413
volume_sn_voxels_feature_391,-1.2221696376800537,0.04846353083848953,-0.15925033390522003,-0.02687784470617771,-1.0868759155273438,0.09549244493246078,-0.12879973649978638,-0.14673112332820892,-0.1375747174024582,0.14841172099113464,0.4434061348438263,-1.0393754243850708,-0.3233165442943573
volume_sn_voxels_feature_392,-1.0509264469146729,-0.8325841426849365,0.3709840774536133,0.033035650849342346,-1.278443694114685,0.5808504223823547,0.045917022973299026,0.7435232996940613,0.10196569561958313,0.5183923244476318,-0.4474664628505707,-1.190862774848938,-0.9243462681770325
volume_sn_voxels_feature_393,0.9273256063461304,0.14986373484134674,-0.3675979673862457,0.2347344011068344,-0.5177755355834961,-0.6764296889305115,0.01340965460985899,0.13686920702457428,0.013721543364226818,-0.423206090927124,0.3157534599304199,0.9709117412567139,0.3524610996246338
volume_sn_voxels_feature_394,-0.7201164364814758,0.378093957901001,-0.811917245388031,0.00905380304902792,-0.9692630171775818,-0.31834033131599426,-0.0955924317240715,0.09630867838859558,0.05015532672405243,-0.11225923895835876,0.5900612473487854,0.18189497292041779,-0.0062495023012161255
volume_sn_voxels_feature_395,-1.2316914796829224,-0.19116277992725372,-0.3279549181461334,-0.16414546966552734,-1.3868131637573242,0.19824661314487457,-0.4542137086391449,0.87763911485672,-0.10053855925798416,0.3414355218410492,0.16332243382930756,-0.9909399151802063,-0.8114220499992371
volume_sn_voxels_feature_396,-1.0328752994537354,-0.9809187650680542,0.014935196377336979,0.20379860699176788,-1.1463208198547363,0.3784544765949249,-0.04766527935862541,0.8478191494941711,0.1549767404794693,0.37392571568489075,-0.07114735245704651,-0.9772788882255554,-0.6840479969978333
volume_sn_voxels_feature_397,1.1580513715744019,0.7842955589294434,-0.48040780425071716,0.21449559926986694,-0.660346508026123,-1.225516676902771,-0.44023242592811584,-0.021148264408111572,-0.3296353816986084,-0.46627601981163025,-0.14024262130260468,1.1454639434814453,0.31495821475982666
volume_sn_voxels_feature_398,-0.44163864850997925,-1.2408130168914795,-0.11927876621484756,0.1422366052865982,-1.1843632459640503,-0.11570093780755997,0.050696954131126404,0.494469553232193,-0.012096256017684937,0.10962808132171631,-0.06434560567140579,-0.3571021854877472,-0.8064582943916321
