Feature,Factor_0
volume_sn_voxels_feature_496,-1.41334068775177
volume_sn_voxels_feature_497,-1.6500253677368164
volume_sn_voxels_feature_498,-1.5145530700683594
volume_sn_voxels_feature_499,-1.2082335948944092
volume_sn_voxels_feature_500,-0.7838756442070007
volume_sn_voxels_feature_501,-0.4020378589630127
volume_sn_voxels_feature_502,-1.123968243598938
volume_sn_voxels_feature_503,-1.167972207069397
volume_sn_voxels_feature_504,-0.9293431639671326
volume_sn_voxels_feature_505,-0.45173755288124084
volume_sn_voxels_feature_506,-0.8765415549278259
volume_sn_voxels_feature_507,-1.3062020540237427
volume_sn_voxels_feature_508,-1.2731494903564453
volume_sn_voxels_feature_509,-1.1276508569717407
volume_sn_voxels_feature_510,-0.6708650588989258
volume_sn_voxels_feature_511,-0.9521519541740417
volume_sn_voxels_feature_512,-1.2156490087509155
volume_sn_voxels_feature_513,-0.5371503829956055
volume_sn_voxels_feature_514,-0.8547728657722473
volume_sn_voxels_feature_515,-0.5449411273002625
volume_sn_voxels_feature_516,-0.7807170748710632
volume_sn_voxels_feature_517,-0.06637253612279892
volume_sn_voxels_feature_518,-0.544596791267395
volume_sn_voxels_feature_519,-0.7106655240058899
volume_sn_voxels_feature_520,-0.03898506984114647
volume_sn_voxels_feature_521,-0.37197622656822205
rigidity_left,0.03744344785809517
rigidity_right,0.01613769121468067
tremor_rest_left,0.05952651426196098
tremor_rest_right,0.07004814594984055
tremor_postural_left,0.013123211450874805
tremor_postural_right,0.0010249564656987786
bradykinesia_speed_left,0.08108355104923248
bradykinesia_speed_right,-0.026317773386836052
bradykinesia_amplitude_left,0.36858677864074707
bradykinesia_amplitude_right,-0.16688688099384308
bradykinesia_rhythm_left,-0.031225435435771942
bradykinesia_rhythm_right,-0.08930843323469162
mirrormovement_left,0.22451715171337128
mirrormovement_right,0.03959892317652702
