Feature,Factor_0
volume_sn_voxels::v610,-0.821393609046936
volume_sn_voxels::v611,-0.7892770171165466
volume_sn_voxels::v612,-0.8891553282737732
volume_sn_voxels::v613,-0.9574515223503113
volume_sn_voxels::v614,-0.8314986228942871
volume_sn_voxels::v615,-1.0642378330230713
volume_sn_voxels::v616,-0.9297167658805847
volume_sn_voxels::v617,-1.0527126789093018
volume_sn_voxels::v618,-0.9047306776046753
volume_sn_voxels::v619,-0.9549460411071777
volume_sn_voxels::v620,-0.8286010026931763
volume_sn_voxels::v621,-0.925196647644043
volume_sn_voxels::v622,-1.0643349885940552
volume_sn_voxels::v623,-1.0077826976776123
volume_sn_voxels::v624,-0.9316615462303162
volume_sn_voxels::v625,-0.8235755562782288
volume_sn_voxels::v626,-0.8977879285812378
volume_sn_voxels::v627,-0.9315158724784851
volume_sn_voxels::v628,-0.9984126091003418
volume_sn_voxels::v629,-1.0423730611801147
volume_sn_voxels::v630,-0.940626859664917
volume_sn_voxels::v631,-0.9140782356262207
volume_sn_voxels::v632,-0.7972298860549927
volume_sn_voxels::v633,-0.7864114046096802
volume_sn_voxels::v634,-0.9680765867233276
volume_sn_voxels::v635,-0.9758340120315552
volume_sn_voxels::v636,-1.1009927988052368
volume_sn_voxels::v637,-1.0141808986663818
volume_sn_voxels::v638,-0.8528836965560913
volume_sn_voxels::v639,-0.7839874029159546
volume_sn_voxels::v640,-0.7056908011436462
volume_sn_voxels::v641,-0.986068844795227
volume_sn_voxels::v642,-0.9912562370300293
volume_sn_voxels::v643,-1.0313140153884888
volume_sn_voxels::v644,-1.0758302211761475
volume_sn_voxels::v645,-0.9816652536392212
volume_sn_voxels::v646,-0.8276652693748474
volume_sn_voxels::v647,-0.6613156795501709
volume_sn_voxels::v648,-0.6261374950408936
volume_sn_voxels::v649,-0.9907057285308838
volume_sn_voxels::v650,-0.9630261659622192
volume_sn_voxels::v651,-0.9135527610778809
volume_sn_voxels::v652,-0.9333812594413757
volume_sn_voxels::v653,-0.8265588879585266
volume_sn_voxels::v654,-0.7889697551727295
volume_sn_voxels::v655,-0.5737447738647461
volume_sn_voxels::v656,-0.4022952616214752
volume_sn_voxels::v657,-0.9990530610084534
volume_sn_voxels::v658,-1.053962230682373
volume_sn_voxels::v659,-1.0443172454833984
volume_sn_voxels::v660,-0.9411851167678833
volume_sn_voxels::v661,-0.8943382501602173
volume_sn_voxels::v662,-0.7957920432090759
volume_sn_voxels::v663,-0.6401830911636353
volume_sn_voxels::v664,-0.5050128698348999
volume_sn_voxels::v665,-0.2228269726037979
volume_sn_voxels::v666,-1.1346138715744019
volume_sn_voxels::v667,-1.0338536500930786
volume_sn_voxels::v668,-0.9401925802230835
volume_sn_voxels::v669,-0.9486163854598999
volume_sn_voxels::v670,-0.9143638610839844
volume_sn_voxels::v671,-0.7382042407989502
volume_sn_voxels::v672,-0.5520048141479492
volume_sn_voxels::v673,-0.3457629382610321
volume_sn_voxels::v674,-0.14484162628650665
volume_sn_voxels::v675,-0.31601905822753906
volume_sn_voxels::v676,-0.5895084142684937
volume_sn_voxels::v677,-0.6501465439796448
volume_sn_voxels::v678,-0.7745674252510071
volume_sn_voxels::v679,-0.8623642921447754
volume_sn_voxels::v680,-1.054891586303711
volume_sn_voxels::v681,-1.0315444469451904
volume_sn_voxels::v682,-0.9069020748138428
volume_sn_voxels::v683,-0.8554510474205017
volume_sn_voxels::v684,-0.7748512029647827
volume_sn_voxels::v685,-0.6136817932128906
volume_sn_voxels::v686,-0.3960716128349304
volume_sn_voxels::v687,-0.20365038514137268
volume_sn_voxels::v688,-0.4380842447280884
volume_sn_voxels::v689,-0.5346888303756714
volume_sn_voxels::v690,-0.6227607727050781
volume_sn_voxels::v691,-0.7186092734336853
volume_sn_voxels::v692,-0.7583785653114319
volume_sn_voxels::v693,-0.9547330141067505
volume_sn_voxels::v694,-1.1461727619171143
volume_sn_voxels::v695,-0.8610498309135437
volume_sn_voxels::v696,-0.7289042472839355
volume_sn_voxels::v697,-0.5856770873069763
volume_sn_voxels::v698,-0.437264084815979
volume_sn_voxels::v699,-0.2640431523323059
volume_sn_voxels::v700,-0.07759841531515121
volume_sn_voxels::v701,0.005473935976624489
volume_sn_voxels::v702,-0.4884449541568756
volume_sn_voxels::v703,-0.5617390275001526
volume_sn_voxels::v704,-0.5971012115478516
volume_sn_voxels::v705,-0.7097774147987366
volume_sn_voxels::v706,-0.7253934741020203
volume_sn_voxels::v707,-0.7901846170425415
volume_sn_voxels::v708,-0.7969463467597961
volume_sn_voxels::v709,-0.7706456184387207
volume_sn_voxels::v710,-0.6520516276359558
volume_sn_voxels::v711,-0.40428027510643005
volume_sn_voxels::v712,-0.32545575499534607
volume_sn_voxels::v713,-0.1302785873413086
volume_sn_voxels::v714,0.05163298174738884
volume_sn_voxels::v715,-0.5220032334327698
volume_sn_voxels::v716,-0.563700795173645
volume_sn_voxels::v717,-0.5670289993286133
volume_sn_voxels::v718,-0.6454552412033081
volume_sn_voxels::v719,-0.712685763835907
volume_sn_voxels::v720,-0.6519923210144043
volume_sn_voxels::v721,-0.5747614502906799
volume_sn_voxels::v722,-0.464712530374527
volume_sn_voxels::v723,-0.36181026697158813
volume_sn_voxels::v724,-0.22380423545837402
volume_sn_voxels::v725,-0.036436524242162704
volume_sn_voxels::v726,-0.41362234950065613
volume_sn_voxels::v727,-0.4243970811367035
volume_sn_voxels::v728,-0.5244588851928711
volume_sn_voxels::v729,-0.5722447037696838
volume_sn_voxels::v730,-0.48458459973335266
volume_sn_voxels::v731,-0.386833131313324
volume_sn_voxels::v732,-0.2753826975822449
volume_sn_voxels::v733,-0.24009352922439575
volume_sn_voxels::v734,-0.3472595810890198
volume_sn_voxels::v735,-0.34148067235946655
volume_sn_voxels::v736,-0.3667929768562317
volume_sn_voxels::v737,-0.6339679956436157
volume_sn_voxels::v738,-0.5776217579841614
volume_sn_voxels::v739,-0.5557938814163208
volume_sn_voxels::v740,-0.8031667470932007
volume_sn_voxels::v741,-0.8602286577224731
volume_sn_voxels::v742,-0.7656591534614563
volume_sn_voxels::v743,-0.7388354539871216
volume_sn_voxels::v744,-0.9648630619049072
volume_sn_voxels::v745,-0.9834420680999756
volume_sn_voxels::v746,-0.8722835183143616
volume_sn_voxels::v747,-0.8105096817016602
volume_sn_voxels::v748,-0.8525139093399048
volume_sn_voxels::v749,-0.8133775591850281
volume_sn_voxels::v750,-0.9860367774963379
volume_sn_voxels::v751,-0.951751708984375
volume_sn_voxels::v752,-0.9077862501144409
volume_sn_voxels::v753,-0.887385904788971
volume_sn_voxels::v754,-0.8898986577987671
volume_sn_voxels::v755,-0.9010072946548462
volume_sn_voxels::v756,-0.9448346495628357
volume_sn_voxels::v757,-0.9086989760398865
volume_sn_voxels::v758,-0.8936004638671875
volume_sn_voxels::v759,-0.8799686431884766
volume_sn_voxels::v760,-0.8225710391998291
volume_sn_voxels::v761,-0.7696560025215149
volume_sn_voxels::v762,-0.7566808462142944
volume_sn_voxels::v763,-0.9200579524040222
volume_sn_voxels::v764,-1.0436017513275146
volume_sn_voxels::v765,-0.8901720643043518
volume_sn_voxels::v766,-0.8399405479431152
volume_sn_voxels::v767,-0.7169010639190674
volume_sn_voxels::v768,-0.8187924027442932
volume_sn_voxels::v769,-0.7093039155006409
volume_sn_voxels::v770,-0.9704298973083496
volume_sn_voxels::v771,-0.9481648206710815
volume_sn_voxels::v772,-1.0504039525985718
volume_sn_voxels::v773,-0.8872793912887573
volume_sn_voxels::v774,-0.7689778804779053
volume_sn_voxels::v775,-0.6273213624954224
volume_sn_voxels::v776,-0.63339763879776
volume_sn_voxels::v777,-0.5003870129585266
volume_sn_voxels::v778,-0.894940972328186
volume_sn_voxels::v779,-1.0222746133804321
volume_sn_voxels::v780,-0.8775926232337952
volume_sn_voxels::v781,-0.9396437406539917
volume_sn_voxels::v782,-0.7798534035682678
volume_sn_voxels::v783,-0.6225672960281372
volume_sn_voxels::v784,-0.44896945357322693
volume_sn_voxels::v785,-0.26405709981918335
volume_sn_voxels::v786,-0.9616384506225586
volume_sn_voxels::v787,-0.9824643135070801
volume_sn_voxels::v788,-0.8851104974746704
volume_sn_voxels::v789,-0.8523950576782227
volume_sn_voxels::v790,-0.764670729637146
volume_sn_voxels::v791,-0.5430417060852051
volume_sn_voxels::v792,-0.31613031029701233
volume_sn_voxels::v793,-1.039036512374878
volume_sn_voxels::v794,-0.9252626895904541
volume_sn_voxels::v795,-0.9173955917358398
volume_sn_voxels::v796,-0.8619214296340942
volume_sn_voxels::v797,-0.8692754507064819
volume_sn_voxels::v798,-0.755630373954773
volume_sn_voxels::v799,-0.4336332678794861
volume_sn_voxels::v800,-0.21249452233314514
volume_sn_voxels::v801,-0.9617975950241089
volume_sn_voxels::v802,-0.8736273050308228
volume_sn_voxels::v803,-0.7927824258804321
volume_sn_voxels::v804,-0.7508174777030945
volume_sn_voxels::v805,-0.7026094198226929
volume_sn_voxels::v806,-0.5531229376792908
volume_sn_voxels::v807,-0.2745335102081299
volume_sn_voxels::v808,-0.09493491053581238
volume_sn_voxels::v809,-0.8510706424713135
volume_sn_voxels::v810,-0.9761662483215332
volume_sn_voxels::v811,-0.8189472556114197
volume_sn_voxels::v812,-0.7911105751991272
volume_sn_voxels::v813,-0.6946009397506714
volume_sn_voxels::v814,-0.5890787243843079
volume_sn_voxels::v815,-0.5039631128311157
volume_sn_voxels::v816,-0.38008415699005127
volume_sn_voxels::v817,-0.1556367576122284
volume_sn_voxels::v818,-0.04440539330244064
volume_sn_voxels::v819,-0.7697311639785767
volume_sn_voxels::v820,-0.8851157426834106
volume_sn_voxels::v821,-0.8175032138824463
volume_sn_voxels::v822,-0.8027175068855286
volume_sn_voxels::v823,-0.7179162502288818
volume_sn_voxels::v824,-0.6061434745788574
volume_sn_voxels::v825,-0.4608038663864136
volume_sn_voxels::v826,-0.37397313117980957
volume_sn_voxels::v827,-0.2486259639263153
volume_sn_voxels::v828,-0.0824233666062355
volume_sn_voxels::v829,-0.7216193079948425
volume_sn_voxels::v830,-0.8133730888366699
volume_sn_voxels::v831,-0.7400522232055664
volume_sn_voxels::v832,-0.6910181641578674
volume_sn_voxels::v833,-0.582693338394165
volume_sn_voxels::v834,-0.453083336353302
volume_sn_voxels::v835,-0.3783086836338043
volume_sn_voxels::v836,-0.3264610767364502
volume_sn_voxels::v837,-0.16611355543136597
volume_sn_voxels::v838,-0.6259763240814209
volume_sn_voxels::v839,-0.7031981945037842
volume_sn_voxels::v840,-0.6953973174095154
volume_sn_voxels::v841,-0.627964437007904
volume_sn_voxels::v842,-0.4325866103172302
volume_sn_voxels::v843,-0.3492002785205841
volume_sn_voxels::v844,-0.3085193634033203
volume_sn_voxels::v845,-0.29351723194122314
volume_sn_voxels::v846,-0.5669173002243042
volume_sn_voxels::v847,-0.6779568791389465
volume_sn_voxels::v848,-0.6205642223358154
volume_sn_voxels::v849,-0.4553367495536804
volume_sn_voxels::v850,-0.786352813243866
volume_sn_voxels::v851,-0.7911906242370605
volume_sn_voxels::v852,-0.7362548112869263
volume_sn_voxels::v853,-0.6175823211669922
volume_sn_voxels::v854,-0.9075071811676025
volume_sn_voxels::v855,-0.8695459365844727
volume_sn_voxels::v856,-0.8458236455917358
volume_sn_voxels::v857,-0.7650638222694397
volume_sn_voxels::v858,-0.6845819354057312
volume_sn_voxels::v859,-0.928737998008728
volume_sn_voxels::v860,-0.8564122319221497
volume_sn_voxels::v861,-0.8187084197998047
volume_sn_voxels::v862,-0.7834402322769165
volume_sn_voxels::v863,-0.7687506675720215
volume_sn_voxels::v864,-0.906807005405426
volume_sn_voxels::v865,-0.7978866696357727
volume_sn_voxels::v866,-0.7109248042106628
volume_sn_voxels::v867,-0.7534658312797546
volume_sn_voxels::v868,-0.8080673217773438
volume_sn_voxels::v869,-0.8981565833091736
volume_sn_voxels::v870,-0.781118631362915
volume_sn_voxels::v871,-0.7381806969642639
volume_sn_voxels::v872,-0.7212885618209839
volume_sn_voxels::v873,-0.7241069078445435
volume_sn_voxels::v874,-0.9025538563728333
volume_sn_voxels::v875,-0.8688917756080627
volume_sn_voxels::v876,-0.7675011157989502
volume_sn_voxels::v877,-0.7216549515724182
volume_sn_voxels::v878,-0.5676625967025757
volume_sn_voxels::v879,-0.46174830198287964
volume_sn_voxels::v880,-0.986103892326355
volume_sn_voxels::v881,-0.8963994979858398
volume_sn_voxels::v882,-0.8792665600776672
volume_sn_voxels::v883,-0.7723485231399536
volume_sn_voxels::v884,-0.6092687845230103
volume_sn_voxels::v885,-0.47178101539611816
volume_sn_voxels::v886,-0.2826921045780182
volume_sn_voxels::v887,-0.8851296901702881
volume_sn_voxels::v888,-0.9265545010566711
volume_sn_voxels::v889,-0.819462776184082
volume_sn_voxels::v890,-0.7245819568634033
volume_sn_voxels::v891,-0.5197872519493103
volume_sn_voxels::v892,-0.24526168406009674
volume_sn_voxels::v893,-0.15359418094158173
volume_sn_voxels::v894,-0.9934213161468506
volume_sn_voxels::v895,-0.9406410455703735
volume_sn_voxels::v896,-0.8246623873710632
volume_sn_voxels::v897,-0.7668300271034241
volume_sn_voxels::v898,-0.6599375605583191
volume_sn_voxels::v899,-0.4734092652797699
volume_sn_voxels::v900,-0.22625094652175903
volume_sn_voxels::v901,-0.15812423825263977
volume_sn_voxels::v902,-0.8442625999450684
volume_sn_voxels::v903,-0.8973263502120972
volume_sn_voxels::v904,-0.7646224498748779
volume_sn_voxels::v905,-0.7312068939208984
volume_sn_voxels::v906,-0.5877863764762878
volume_sn_voxels::v907,-0.4264247417449951
volume_sn_voxels::v908,-0.17313152551651
volume_sn_voxels::v909,-0.1442982256412506
volume_sn_voxels::v910,-0.7615574598312378
volume_sn_voxels::v911,-0.7354679703712463
volume_sn_voxels::v912,-0.6657897233963013
volume_sn_voxels::v913,-0.6610642671585083
volume_sn_voxels::v914,-0.5454819798469543
volume_sn_voxels::v915,-0.27936598658561707
volume_sn_voxels::v916,-0.1685524880886078
volume_sn_voxels::v917,-0.7674550414085388
volume_sn_voxels::v918,-0.7017009258270264
volume_sn_voxels::v919,-0.6514253616333008
volume_sn_voxels::v920,-0.5882651209831238
volume_sn_voxels::v921,-0.5628389716148376
volume_sn_voxels::v922,-0.4754653573036194
volume_sn_voxels::v923,-0.26661059260368347
volume_sn_voxels::v924,-0.15438371896743774
volume_sn_voxels::v925,-0.7260228395462036
volume_sn_voxels::v926,-0.6359990835189819
volume_sn_voxels::v927,-0.557687520980835
volume_sn_voxels::v928,-0.5873620510101318
volume_sn_voxels::v929,-0.48472511768341064
volume_sn_voxels::v930,-0.5517439246177673
volume_sn_voxels::v931,-0.4261939525604248
volume_sn_voxels::v932,-0.20493537187576294
volume_sn_voxels::v933,-0.7968887686729431
volume_sn_voxels::v934,-0.6235899329185486
volume_sn_voxels::v935,-0.5512202978134155
volume_sn_voxels::v936,-0.5266571640968323
volume_sn_voxels::v937,-0.5088831186294556
volume_sn_voxels::v938,-0.5756384134292603
volume_sn_voxels::v939,-0.5568569302558899
volume_sn_voxels::v940,-0.41250336170196533
volume_sn_voxels::v941,-0.3556639850139618
volume_sn_voxels::v942,-0.6395305395126343
volume_sn_voxels::v943,-0.54681396484375
volume_sn_voxels::v944,-0.4896600842475891
volume_sn_voxels::v945,-0.571131706237793
volume_sn_voxels::v946,-0.5384399890899658
volume_sn_voxels::v947,-0.6697044372558594
volume_sn_voxels::v948,-0.6387897729873657
volume_sn_voxels::v949,-0.45667892694473267
volume_sn_voxels::v950,-0.4780394732952118
volume_sn_voxels::v951,-0.4265511631965637
volume_sn_voxels::v952,-0.37607210874557495
volume_sn_voxels::v953,-0.5811203718185425
volume_sn_voxels::v954,-0.4698198437690735
volume_sn_voxels::v955,-0.4827321767807007
volume_sn_voxels::v956,-0.49209389090538025
volume_sn_voxels::v957,-0.6405379772186279
volume_sn_voxels::v958,-0.575932502746582
volume_sn_voxels::v959,-0.5509531497955322
volume_sn_voxels::v960,-0.5635777711868286
volume_sn_voxels::v961,-0.5722755789756775
volume_sn_voxels::v962,-0.6478943824768066
volume_sn_voxels::v963,-0.6253466010093689
volume_sn_voxels::v964,-0.7472944855690002
volume_sn_voxels::v965,-0.6891451478004456
volume_sn_voxels::v966,-0.7031345963478088
volume_sn_voxels::v967,-0.7700694799423218
volume_sn_voxels::v968,-0.7285608053207397
volume_sn_voxels::v969,-0.7809757590293884
volume_sn_voxels::v970,-0.7089912295341492
volume_sn_voxels::v971,-0.48975926637649536
volume_sn_voxels::v972,-0.7618675231933594
volume_sn_voxels::v973,-0.9035671353340149
volume_sn_voxels::v974,-0.9667456150054932
volume_sn_voxels::v975,-1.0024216175079346
volume_sn_voxels::v976,-0.9424442052841187
volume_sn_voxels::v977,-0.7696812748908997
volume_sn_voxels::v978,-0.6863806247711182
volume_sn_voxels::v979,-0.806700587272644
volume_sn_voxels::v980,-0.8923317193984985
volume_sn_voxels::v981,-0.8931069374084473
volume_sn_voxels::v982,-1.0105754137039185
volume_sn_voxels::v983,-1.0988644361495972
volume_sn_voxels::v984,-0.7726114988327026
volume_sn_voxels::v985,-0.6867861747741699
volume_sn_voxels::v986,-0.9547944068908691
volume_sn_voxels::v987,-0.9430042505264282
volume_sn_voxels::v988,-0.9615952968597412
volume_sn_voxels::v989,-0.9767841100692749
volume_sn_voxels::v990,-0.8318650126457214
volume_sn_voxels::v991,-0.6295841932296753
volume_sn_voxels::v992,-0.8565736413002014
volume_sn_voxels::v993,-1.0082851648330688
volume_sn_voxels::v994,-0.9859797954559326
volume_sn_voxels::v995,-0.8814297914505005
volume_sn_voxels::v996,-0.6109840869903564
volume_sn_voxels::v997,-0.7655254602432251
volume_sn_voxels::v998,-0.8981214761734009
volume_sn_voxels::v999,-0.9560447931289673
volume_sn_voxels::v1000,-0.7732109427452087
volume_sn_voxels::v1001,-0.4761890769004822
volume_sn_voxels::v1002,-0.7473143339157104
volume_sn_voxels::v1003,-0.7856693267822266
volume_sn_voxels::v1004,-0.5552749037742615
volume_sn_voxels::v1005,-0.2936921715736389
volume_sn_voxels::v1006,-0.2689352035522461
volume_sn_voxels::v1007,-0.27205267548561096
volume_sn_voxels::v1008,-0.2824622690677643
volume_sn_voxels::v1009,-0.33805885910987854
volume_sn_voxels::v1010,-0.40354615449905396
volume_sn_voxels::v1011,-0.42907795310020447
volume_sn_voxels::v1012,-0.42297863960266113
volume_sn_voxels::v1013,-0.5967150926589966
volume_sn_voxels::v1014,-0.62153160572052
volume_sn_voxels::v1015,-0.5401841402053833
volume_sn_voxels::v1016,-0.4897032678127289
volume_sn_voxels::v1017,-0.6138292551040649
volume_sn_voxels::v1018,-0.8402721285820007
volume_sn_voxels::v1019,-0.7583067417144775
volume_sn_voxels::v1020,-0.6852783560752869
volume_sn_voxels::v1021,-0.7062745690345764
volume_sn_voxels::v1022,-0.7551071047782898
volume_sn_voxels::v1023,-0.7597649097442627
volume_sn_voxels::v1024,-0.9273326396942139
volume_sn_voxels::v1025,-0.8407397270202637
volume_sn_voxels::v1026,-0.8197667002677917
volume_sn_voxels::v1027,-0.8723776340484619
volume_sn_voxels::v1028,-0.937425434589386
volume_sn_voxels::v1029,-1.0627992153167725
volume_sn_voxels::v1030,-0.9804266095161438
volume_sn_voxels::v1031,-0.9014873504638672
volume_sn_voxels::v1032,-0.8712831139564514
volume_sn_voxels::v1033,-0.9331791996955872
volume_sn_voxels::v1034,-1.023269772529602
volume_sn_voxels::v1035,-1.1518621444702148
volume_sn_voxels::v1036,-1.1327128410339355
volume_sn_voxels::v1037,-0.9206560254096985
volume_sn_voxels::v1038,-0.5868274569511414
volume_sn_voxels::v1039,-0.9606945514678955
volume_sn_voxels::v1040,-0.9485432505607605
volume_sn_voxels::v1041,-0.9348263740539551
volume_sn_voxels::v1042,-1.0289840698242188
volume_sn_voxels::v1043,-0.9982918500900269
volume_sn_voxels::v1044,-1.0930938720703125
volume_sn_voxels::v1045,-0.9253422617912292
volume_sn_voxels::v1046,-0.748656153678894
volume_sn_voxels::v1047,-0.9651373624801636
volume_sn_voxels::v1048,-0.9869549870491028
volume_sn_voxels::v1049,-1.0252916812896729
volume_sn_voxels::v1050,-0.9556601643562317
volume_sn_voxels::v1051,-0.9876290559768677
volume_sn_voxels::v1052,-1.1078301668167114
volume_sn_voxels::v1053,-0.8465824127197266
volume_sn_voxels::v1054,-0.5497461557388306
volume_sn_voxels::v1055,-0.9904341101646423
volume_sn_voxels::v1056,-1.090840458869934
volume_sn_voxels::v1057,-1.0612053871154785
volume_sn_voxels::v1058,-1.0652884244918823
volume_sn_voxels::v1059,-1.0248900651931763
volume_sn_voxels::v1060,-0.7251372933387756
volume_sn_voxels::v1061,-0.9062596559524536
volume_sn_voxels::v1062,-1.0175330638885498
volume_sn_voxels::v1063,-1.063698649406433
volume_sn_voxels::v1064,-1.1127245426177979
volume_sn_voxels::v1065,-0.9325238466262817
volume_sn_voxels::v1066,-0.5955384373664856
volume_sn_voxels::v1067,-0.9883049130439758
volume_sn_voxels::v1068,-0.9841763377189636
volume_sn_voxels::v1069,-0.7290577292442322
volume_sn_voxels::v1070,-0.3930312395095825
volume_sn_voxels::v1071,-0.32835036516189575
volume_sn_voxels::v1072,-0.2897137999534607
volume_sn_voxels::v1073,-0.40527430176734924
volume_sn_voxels::v1074,-0.4633726477622986
volume_sn_voxels::v1075,-0.5019394159317017
volume_sn_voxels::v1076,-0.6680574417114258
volume_sn_voxels::v1077,-0.6675241589546204
volume_sn_voxels::v1078,-0.7143890857696533
volume_sn_voxels::v1079,-0.8837159872055054
volume_sn_voxels::v1080,-0.8935728669166565
volume_sn_voxels::v1081,-0.7638101577758789
volume_sn_voxels::v1082,-0.7946276068687439
volume_sn_voxels::v1083,-0.9035084843635559
volume_sn_voxels::v1084,-1.0290486812591553
volume_sn_voxels::v1085,-0.9440496563911438
volume_sn_voxels::v1086,-0.9133870005607605
volume_sn_voxels::v1087,-0.9555768966674805
volume_sn_voxels::v1088,-1.1132965087890625
volume_sn_voxels::v1089,-0.9860069751739502
volume_sn_voxels::v1090,-0.9635967016220093
volume_sn_voxels::v1091,-0.9748706817626953
volume_sn_voxels::v1092,-1.0708911418914795
volume_sn_voxels::v1093,-1.0977627038955688
volume_sn_voxels::v1094,-1.103410243988037
volume_sn_voxels::v1095,-1.0668498277664185
volume_sn_voxels::v1096,-1.094280481338501
volume_sn_voxels::v1097,-1.0268385410308838
volume_sn_voxels::v1098,-1.2668993473052979
volume_sn_voxels::v1099,-1.104432463645935
volume_sn_voxels::v1100,-1.0422497987747192
volume_sn_voxels::v1101,-1.1726213693618774
volume_sn_voxels::v1102,-1.0646790266036987
volume_sn_voxels::v1103,-0.8739707469940186
volume_sn_voxels::v1104,-0.6313165426254272
volume_sn_voxels::v1105,-1.0579990148544312
volume_sn_voxels::v1106,-1.109161138534546
volume_sn_voxels::v1107,-1.1628262996673584
volume_sn_voxels::v1108,-1.2695876359939575
volume_sn_voxels::v1109,-1.206811785697937
volume_sn_voxels::v1110,-1.186545729637146
volume_sn_voxels::v1111,-0.9775241613388062
volume_sn_voxels::v1112,-0.822837769985199
volume_sn_voxels::v1113,-0.5107226371765137
volume_sn_voxels::v1114,-1.0894339084625244
volume_sn_voxels::v1115,-1.2479547262191772
volume_sn_voxels::v1116,-1.1109986305236816
volume_sn_voxels::v1117,-1.1440141201019287
volume_sn_voxels::v1118,-1.220106840133667
volume_sn_voxels::v1119,-1.1189097166061401
volume_sn_voxels::v1120,-0.9944807291030884
volume_sn_voxels::v1121,-0.71099853515625
volume_sn_voxels::v1122,-0.5655858516693115
volume_sn_voxels::v1123,-1.137895941734314
volume_sn_voxels::v1124,-1.2510948181152344
volume_sn_voxels::v1125,-1.2265690565109253
volume_sn_voxels::v1126,-1.046736240386963
volume_sn_voxels::v1127,-0.9725052714347839
volume_sn_voxels::v1128,-0.9160699248313904
volume_sn_voxels::v1129,-0.7496250867843628
volume_sn_voxels::v1130,-1.0396411418914795
volume_sn_voxels::v1131,-0.9792747497558594
volume_sn_voxels::v1132,-1.1076278686523438
volume_sn_voxels::v1133,-0.9659027457237244
volume_sn_voxels::v1134,-0.778266429901123
volume_sn_voxels::v1135,-0.5906878113746643
volume_sn_voxels::v1136,-0.9337011575698853
volume_sn_voxels::v1137,-0.8832897543907166
volume_sn_voxels::v1138,-0.5468761324882507
volume_sn_voxels::v1139,-0.5246552228927612
volume_sn_voxels::v1140,-0.5345690250396729
volume_sn_voxels::v1141,-0.7188390493392944
volume_sn_voxels::v1142,-0.7749001383781433
volume_sn_voxels::v1143,-0.7837613821029663
volume_sn_voxels::v1144,-1.04033362865448
volume_sn_voxels::v1145,-0.9936721920967102
volume_sn_voxels::v1146,-0.8616392612457275
volume_sn_voxels::v1147,-0.8643524646759033
volume_sn_voxels::v1148,-1.1940702199935913
volume_sn_voxels::v1149,-1.073053002357483
volume_sn_voxels::v1150,-0.9326818585395813
volume_sn_voxels::v1151,-0.9785160422325134
volume_sn_voxels::v1152,-0.9532070159912109
volume_sn_voxels::v1153,-1.0322266817092896
volume_sn_voxels::v1154,-0.9427886605262756
volume_sn_voxels::v1155,-1.219441533088684
volume_sn_voxels::v1156,-1.1418209075927734
volume_sn_voxels::v1157,-1.1128911972045898
volume_sn_voxels::v1158,-1.0646095275878906
volume_sn_voxels::v1159,-1.087148904800415
volume_sn_voxels::v1160,-1.0405118465423584
volume_sn_voxels::v1161,-1.0694067478179932
volume_sn_voxels::v1162,-1.2336301803588867
volume_sn_voxels::v1163,-1.2446746826171875
volume_sn_voxels::v1164,-1.1756935119628906
volume_sn_voxels::v1165,-1.1802793741226196
volume_sn_voxels::v1166,-1.2326276302337646
volume_sn_voxels::v1167,-1.108758568763733
volume_sn_voxels::v1168,-1.20228910446167
volume_sn_voxels::v1169,-0.971179723739624
volume_sn_voxels::v1170,-1.340348482131958
volume_sn_voxels::v1171,-1.242282748222351
volume_sn_voxels::v1172,-1.2950117588043213
volume_sn_voxels::v1173,-1.2177484035491943
volume_sn_voxels::v1174,-1.2210901975631714
volume_sn_voxels::v1175,-1.164941430091858
volume_sn_voxels::v1176,-0.9228806495666504
volume_sn_voxels::v1177,-0.705267071723938
volume_sn_voxels::v1178,-1.375488042831421
volume_sn_voxels::v1179,-1.4187493324279785
volume_sn_voxels::v1180,-1.3620415925979614
volume_sn_voxels::v1181,-1.4143015146255493
volume_sn_voxels::v1182,-1.2674839496612549
volume_sn_voxels::v1183,-1.0840015411376953
volume_sn_voxels::v1184,-0.952392041683197
volume_sn_voxels::v1185,-0.7891794443130493
volume_sn_voxels::v1186,-0.4925207495689392
volume_sn_voxels::v1187,-1.0703688859939575
volume_sn_voxels::v1188,-1.1236059665679932
volume_sn_voxels::v1189,-1.2563138008117676
volume_sn_voxels::v1190,-1.2406628131866455
volume_sn_voxels::v1191,-1.1047608852386475
volume_sn_voxels::v1192,-1.0862334966659546
volume_sn_voxels::v1193,-1.03633713722229
volume_sn_voxels::v1194,-0.7611588835716248
volume_sn_voxels::v1195,-0.5139957666397095
volume_sn_voxels::v1196,-0.9896347522735596
volume_sn_voxels::v1197,-1.0962482690811157
volume_sn_voxels::v1198,-1.238470196723938
volume_sn_voxels::v1199,-1.208021879196167
volume_sn_voxels::v1200,-1.0619277954101562
volume_sn_voxels::v1201,-0.9332665205001831
volume_sn_voxels::v1202,-0.651671826839447
volume_sn_voxels::v1203,-0.3599257171154022
volume_sn_voxels::v1204,-0.9547528028488159
volume_sn_voxels::v1205,-1.1043089628219604
volume_sn_voxels::v1206,-1.0674515962600708
volume_sn_voxels::v1207,-0.9947134256362915
volume_sn_voxels::v1208,-0.7401397228240967
volume_sn_voxels::v1209,-0.4877551794052124
volume_sn_voxels::v1210,-0.4379960298538208
volume_sn_voxels::v1211,-0.6775864362716675
